"ID","calle_colonia","delegacion","cp","tipo","precio","moneda","lat","lon","AREA_CONSTRUIDA","RECAMARAS","BANOS","No_de_pisos","Edad_inmueble","Jardin","Cisterna","Seguridad privada","Zona privada","Alberca","Lavandería","Terraza","Gimnasio","Cuarto de servicio","Chimenea","Sótano","Aire acondicionado","Elevador","Urbanizado"
28605551,"JOSE MARIA ROA BARCENAS","Cuauhtémoc",6800,"Departamento","1,879,000 ","MXN",19.4139923,-99.1386972,35,1,1,1,1,"0","1","1","0","0","1","0","0","0","0","0","0","0","0"
28605564,"José María Roa Bárcenas  #0Int. 0","Cuauhtémoc",6800,"Departamento","2,299,000 ","MXN",19.4139923,-99.1386972,55,2,1,1,1,"0","1","1","0","0","0","0","0","0","0","0","0","0","0"
28452334,"José Vasconcelos","Cuauhtémoc",6170,"Departamento","6,400,000 ","MXN",19.41685,-99.17865,92,2,2,1,12,"0","0","1","0","1","0","0","1","0","0","0","1","1","0"
28641555,"Juan Sebastian Bach","Gustavo A. Madero",7870,"Departamento","2,025,000 ","MXN",19.4661096,-99.1362003,51,1,1,1,3,"0","0","1","0","0","0","0","0","0","0","0","0","1","0"
28645054,"Juárez","Cuauhtémoc",6600,"Departamento","2,100,000 ","MXN",19.4364947,-99.1490216,29,1,1,1,1,"0","0","0","0","1","0","0","1","0","0","0","0","1","0"
28517312,"Lafayette","Miguel Hidalgo",11590,"Departamento","8,500,000 ","MXN",19.4328316,-99.1763979,145,2,3,1,23,"0","0","1","0","0","0","0","0","1","0","0","0","1","0"
28663030,"Lago Alberto 500","Miguel Hidalgo",11320,"Departamento","4,300,000 ","MXN",19.3082326,-99.1463845,55,1,1,1,6,"0","0","0","0","0","0","0","1","0","0","0","0","1","0"
28721560,"Lago Ilopango #207","Miguel Hidalgo",11280,"Departamento","4,696,380 ","MXN",19.458416,-99.19607,116,3,2,1,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0"
28660904,"Lago Neuchatel 100","Miguel Hidalgo",11529,"Departamento","13,900,000 ","MXN",19.4507237,-99.1283743,222,4,4,1,20,"0","0","0","0","1","1","1","1","0","0","0","0","1","0"
27434451,"Lago Neuchatel","Miguel Hidalgo",11520,"Departamento","5,800,000 ","MXN",19.4438292,-99.2013129,127,3,2,1,15,"0","0","0","0","1","0","0","1","0","0","0","0","1","0"
28543680,"Laguna del Carmen","Miguel Hidalgo",11320,"Departamento","2,350,000 ","MXN",19.4483733251477,-99.1740067314606,57,3,1,5,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0"
28823831,"Lamartine 152 #152","Miguel Hidalgo",11560,"Departamento","7,900,000 ","MXN",19.4360558,-99.1895010527786,111,2,2,1,30,"0","1","1","0","0","1","0","0","1","0","0","0","1","0"
28531160,"Leandro Valle","Cuauhtémoc",6010,"Departamento","3,345,000 ","MXN",19.4385937,-99.1342656,114,2,2,1,95,"0","0","0","0","0","0","0","0","0","0","0","0","0","0"
28618022,"LOFT CON AMENIDADES CERCA DE POLANCO ","Miguel Hidalgo",11300,"Departamento","2,480,000 ","MXN",19.4361416554734,-99.175423364032,30,1,1,1,1,"0","1","0","1","0","0","1","1","0","0","0","0","1","0"
28749533,"LOFT CON AMENIDADES PARA INVERSION EN TABACALERA","Cuauhtémoc",6030,"Departamento","2,370,000 ","MXN",19.4359832302404,-99.1542663772461,33,1,1,1,1,"0","1","0","1","1","0","0","1","0","0","0","0","1","0"
28332207," ","Miguel Hidalgo",11000,"Departamento"," 699,000 ","USD",19.4391862533,-99.2225104646,226,3,3,1,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0"
28810623," ","Álvaro Obregón",1010,"Departamento","5,500,000 ","MXN",19.3311979,-99.2104122,90,2,2,1,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0"
27614547,"Louisiana #80Int. G102","Benito Juárez",3810,"Departamento","14,550,000 ","MXN",19.3915098,-99.1772134,141,2,2,1,3,"1","1","0","1","1","0","0","1","0","0","0","0","1","0"
28811601,"LUIS DAVID","Benito Juárez",3910,"Departamento","2,600,000 ","MXN",19.374273,-99.1889923,71,2,1,1,35,"0","0","0","0","0","0","0","0","0","0","0","0","0","0"
28622236,"Luis Vives","Miguel Hidalgo",11510,"Departamento","4,790,000 ","MXN",19.4361668,-99.2093566,103,1,1,1,1,"0","0","1","0","0","0","0","0","1","0","0","0","1","0"
28781854,"Martin Mendalde #1761","Benito Juárez",3240,"Departamento","6,900,000 ","MXN",19.3613549166647,-99.1713303130753,195,3,2,1,49,"0","0","1","0","0","0","0","0","1","0","0","0","1","0"
28772234,"Martin Mendalde","Benito Juárez",3104,"Departamento","6,900,000 ","MXN",19.374863,-99.1693946,195,3,2,1,41,"0","0","1","0","0","0","0","0","0","0","0","0","1","0"
28425301,"Medellín #360","Cuauhtémoc",6760,"Departamento","4,990,000 ","MXN",19.403438,-99.164861,80,2,2,1,1,"0","0","0","0","0","0","0","1","0","0","0","0","1","0"
28713476,"Miguel Bernard","Gustavo A. Madero",7320,"Departamento","2,950,000 ","MXN",19.5062838,-99.1360868,94,3,2,1,39,"0","0","1","0","0","0","0","0","0","0","0","0","0","0"
27398915,"Mitla","Benito Juárez",3023,"Departamento","6,975,150 ","MXN",19.3852261,-99.1504056,73,2,2,1,1,"0","0","1","0","0","0","0","0","0","0","0","0","1","0"
28229218,"Monrrovia #1012","Benito Juárez",3300,"Departamento","3,900,000 ","MXN",19.369945,-99.1415638,71,2,2,4,8,"0","0","0","0","0","0","0","0","0","0","0","0","0","0"
28729235,"MONTE ALBÁN","Benito Juárez",3020,"Departamento","5,000,000 ","MXN",19.3934178924366,-99.1504732840698,119,4,3,3,21,"0","1","1","0","0","0","0","0","1","0","0","0","0","0"
28187185," ","Benito Juárez",3020,"Departamento","4,500,000 ","MXN",19.4028026,-99.1543407,70,2,2,1,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0"
28661696,"Nicolás San Juan 1400","Benito Juárez",3104,"Departamento","5,350,000 ","MXN",19.397567,-99.167166,147,3,2,1,50,"0","0","0","0","0","1","0","0","0","0","0","0","1","0"
28543049,"ORIENTE 237 #152 Edif A","Iztacalco",8500,"Departamento","2,193,000 ","MXN",19.3923495,-99.0709315,64,2,1,7,7,"0","1","0","1","0","0","0","0","0","0","0","0","1","0"
28660591,"Orinoco 100","Benito Juárez",3540,"Departamento","2,250,000 ","MXN",19.3753744,-99.1376595,55,2,1,1,43,"0","0","0","0","0","0","0","0","0","0","0","0","0","0"
28546783,"palacio escorial","Miguel Hidalgo",11930,"Departamento","16,600,000 ","MXN",19.4016375,-99.2348641,350,3,3,1,1,"0","0","1","0","0","0","1","0","0","0","0","0","1","0"
28811574,"PALACIO ESCORIAL","Miguel Hidalgo",11930,"Departamento","8,850,000 ","MXN",19.4016409,-99.2348447,120,2,2,1,4,"0","0","1","0","0","0","0","0","0","0","0","1","1","0"
28566971,"Park Plaza","Álvaro Obregón",1210,"Departamento","9,900,000 ","MXN",19.3644559,-99.2597087,190,2,2,1,8,"1","0","0","0","1","0","1","1","0","0","0","0","1","0"
27849275,"PARQUE DE LOS VENADOS #309","Benito Juárez",3303,"Departamento","5,259,000 ","MXN",19.3719936500397,-99.155881836554,90,2,2,2,1,"1","1","0","1","0","0","0","1","0","0","0","0","1","0"
28849285,"Paseo de la Reforma","Cuauhtémoc",6600,"Departamento","6,500,000 ","MXN",19.4294617,-99.1633646,95,1,1,1,1,"1","0","1","0","1","0","1","1","0","0","0","0","1","0"
28822249,"Paseo de los Laureles 404 #404","Cuajimalpa de Morelos",5100,"Departamento","11,050,000 ","MXN",19.3795639,-99.2661971,305,4,3,1,23,"1","1","0","1","1","0","0","1","0","0","0","0","1","0"
28735403,"Paseos de los Cipreses","Coyoacán",4250,"Departamento","2,950,000 ","MXN",19.3458067,-99.1256481,83,2,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0"
28660767,"Patricio Sanz 1700","Benito Juárez",3104,"Departamento","8,590,000 ","MXN",19.397567,-99.167166,209,3,3,1,8,"0","0","0","0","0","1","1","0","0","0","0","0","1","0"
28534056,"Pennsylvania","Benito Juárez",3840,"Departamento","4,500,000 ","MXN",19.3874609,-99.1775929,60,2,2,1,4,"0","0","1","0","0","0","0","0","0","0","0","0","1","0"
28136474,"PENTHOUSE CON 2 RECAMARAS Y ROOF PRIVADO EN CALLE TRANQUILA #134Int. 303","Miguel Hidalgo",11560,"Departamento","9,345,000 ","MXN",19.435653929131,-99.183507448835,165,2,2,3,1,"0","1","0","1","0","0","1","0","0","0","0","0","0","0"
28263794,"PENTHOUSE CON ROOF PRIVADO  3 CALLES DE ANTARA  #53","Miguel Hidalgo",11529,"Departamento","10,643,100 ","MXN",19.4401465311542,-99.2010621643036,179,2,2,10,1,"0","1","0","1","0","0","0","1","0","0","0","0","1","0"
28832029,"PENTHOUSE CON ROOF PRIVADO ROMA NORTEInt. 104","Cuauhtémoc",6700,"Departamento","8,976,790 ","MXN",19.4109398546723,-99.1634931375733,172,2,2,6,1,"0","1","0","1","0","0","0","1","0","0","0","0","1","0"
28635481,"PENTHOUSE CON ROOF PRIVADO Y ESTUDIO","Benito Juárez",3303,"Departamento","5,200,000 ","MXN",19.3664833933985,-99.1493690282333,132,2,2,4,1,"1","1","0","1","0","0","0","0","0","0","0","0","1","0"
27872291,"Periférico","Coyoacán",4700,"Departamento","5,550,000 ","MXN",19.3036633818,-99.1771157798,106,3,2,1,5,"1","0","1","0","1","0","0","1","0","0","0","0","1","0"
28660255,"Pilares 600 Col Del Valle Sur Depto. 503","Benito Juárez",3104,"Departamento","4,800,000 ","MXN",19.397567,-99.167166,147,2,2,1,50,"0","0","0","0","0","0","0","0","0","0","0","0","1","0"
28712029,"Pilares","Benito Juárez",3200,"Departamento","5,500,000 ","MXN",19.3794329,-99.173536,144,3,2,1,49,"0","0","1","0","0","0","0","0","0","0","0","0","1","0"
24668493,"PLUTARCO E. CALLES  #21Int. 1","Iztacalco",8400,"Departamento","2,174,848 ","MXN",19.397144694785,-99.0999143756714,47,2,1,1,1,"0","1","1","0","0","0","0","0","0","0","0","0","1","0"
27098264,"Po de Las Galias 15 #15","Iztapalapa",9890,"Departamento","1,850,000 ","MXN",19.3220284,-99.0967708,60,2,1,4,30,"0","1","0","0","0","0","0","0","0","0","0","0","0","0"
28682861,"Polanco","Miguel Hidalgo",11510,"Departamento","14,990,000 ","MXN",19.4384394,-99.2094673,279,3,2,1,1,"0","0","1","0","0","0","0","1","1","0","0","0","1","0"
28488016,"Popotla #43","Álvaro Obregón",1090,"Departamento","4,450,000 ","MXN",19.3329137828472,-99.2082005562973,100,3,2,3,16,"0","1","0","0","0","0","0","0","0","0","0","0","1","0"
28762803," ","Benito Juárez",3570,"Departamento","4,959,666 ","MXN",19.3638887,-99.1517173,69,2,2,1,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0"
28660749,"Privada de los Cedros 100","Álvaro Obregón",1729,"Departamento","7,400,000 ","MXN",19.3402778,-99.2418386,217,3,2,1,29,"0","0","0","0","1","1","0","1","0","0","0","0","1","0"
28661130,"Privada de los Cedros 100","Álvaro Obregón",1729,"Departamento","7,400,000 ","MXN",19.3402778,-99.2418386,217,3,2,1,29,"0","0","0","0","1","1","0","1","0","0","0","0","1","0"
26354204," ","Iztapalapa",9240,"Departamento","1,350,000 ","MXN",19.3590598,-99.0633191,60,2,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0"
28148926,"Prol. Bosques de Reforma","Cuajimalpa de Morelos",5120,"Departamento","35,000,000 ","MXN",19.3897838,-99.2602318,423,3,3,1,4,"0","0","0","0","1","0","1","1","0","0","0","1","1","0"
28219932,"Prol Po de la Reforma 355 #355","Álvaro Obregón",1310,"Departamento","4,200,000 ","MXN",19.378574,-99.2548137,103,2,2,1,6,"0","0","1","0","0","0","0","1","0","0","0","0","1","0"
28661123,"Prolongación Calle Carlos Echanove","Cuajimalpa de Morelos",5320,"Departamento","12,500,000 ","MXN",19.3617203,-99.2834093,244,2,2,1,50,"0","0","1","0","1","1","0","1","0","0","0","0","1","0"
28662836,"Prolongacion Paseo de la Reforma 400","Álvaro Obregón",1219,"Departamento","3,700,000 ","MXN",19.3870901,-99.2407996,65,2,2,1,4,"0","0","0","0","1","0","0","1","0","0","0","0","1","0"
28593742,"Prolongación Paseo de la Reforma","Álvaro Obregón",1310,"Departamento","3,700,000 ","MXN",19.3792647,-99.2541168,65,2,2,1,7,"0","0","1","0","1","0","0","1","0","0","0","0","1","0"
28686940,"Rafael Delgado","Cuauhtémoc",6800,"Departamento","1,708,600 ","MXN",19.4099497,-99.1387533,40,1,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0"
28686943,"Rafael Delgado","Cuauhtémoc",6800,"Departamento","1,688,800 ","MXN",19.4099497,-99.1387533,39,1,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0"
26997184,"Rébsamen","Benito Juárez",3020,"Departamento","8,350,000 ","MXN",19.3957382,-99.1587829,122,3,2,1,1,"0","0","1","0","0","0","1","0","0","0","0","0","1","0"
27923502,"Rébsamen","Benito Juárez",3020,"Departamento","7,400,000 ","MXN",19.3957382,-99.1587829,122,3,2,1,1,"0","0","1","0","0","0","1","0","0","0","0","0","1","0"
28723950,"Retorno 701 #110","Coyoacán",4450,"Departamento","3,000,000 ","MXN",19.334671,-99.14039,60,2,1,1,15,"0","0","0","0","0","0","0","0","0","0","0","0","0","0"
28659297,"Rio de la Magdalena 200 - 23","Álvaro Obregón",1090,"Departamento","12,500,000 ","MXN",19.3376147,-99.194878,231,3,3,1,15,"0","0","0","0","1","0","1","1","0","0","0","0","1","0"
28660151,"Río Guadalquivir 100","Cuauhtémoc",6500,"Departamento","5,990,000 ","MXN",19.4301322,-99.1691413,86,2,2,1,1,"0","0","0","0","0","1","0","0","0","0","0","0","1","0"
28660725,"Rio Rhin 100","Cuauhtémoc",6500,"Departamento","4,500,000 ","MXN",19.4301322,-99.1691413,100,2,1,1,42,"0","0","0","0","0","0","0","0","0","0","0","0","1","0"
28528902,"Roma Norte","Cuauhtémoc",6700,"Departamento","5,181,660 ","MXN",19.4185256,-99.163549,78,2,2,1,1,"0","0","1","0","0","0","0","1","0","0","0","0","1","0"
28722407,"ROMULO O´FARRILL #589","Álvaro Obregón",1780,"Departamento","2,940,000 ","MXN",19.3357953,-99.2175953,54,1,1,1,4,"0","0","0","0","0","0","0","0","0","0","0","0","0","0"
28796290,"San Bernabé","La Magdalena Contreras",10200,"Departamento","3,450,000 ","MXN",19.3294691,-99.2293775,135,3,2,1,31,"0","0","1","0","0","0","0","0","0","0","0","0","0","0"
27726652,"SAN BERNARDINO #17","Benito Juárez",3103,"Departamento","2,800,000 ","MXN",19.3918334103122,-99.1726936964371,50,1,1,6,35,"0","1","1","0","0","0","0","0","0","0","0","0","0","0"
28666369,"San Francisco #657","Benito Juárez",3100,"Departamento","16,000,000 ","MXN",19.3883576917962,-99.1718652301941,386,3,3,1,44,"0","0","1","0","0","0","0","0","0","0","0","0","1","0"
27910829,"San Lorenzo 1009 #1009","Benito Juárez",3104,"Departamento","5,710,000 ","MXN",19.3723816,-99.1642556,74,2,2,8,1,"0","1","1","0","0","0","0","1","0","0","0","0","1","0"
27912757,"San Lorenzo 1009 #1009","Benito Juárez",3104,"Departamento","6,900,000 ","MXN",19.3723816,-99.1642556,91,2,2,8,1,"0","1","0","0","0","0","0","1","0","0","0","0","1","0"
28661933,"Santa Maria la Ribera  200 - 202","Cuauhtémoc",6400,"Departamento","3,228,642 ","MXN",19.4468279,-99.1594532,50,1,1,1,2,"0","0","0","0","0","0","1","0","0","0","0","0","0","0"
28081657,"SECCION F","Álvaro Obregón",1480,"Departamento","1,680,000 ","MXN",19.3709149,-99.1923033,63,3,1,2,1,"1","0","0","1","0","0","0","0","0","0","0","0","0","0"
28661334,"Segunda Cerrada del Moral 100","Álvaro Obregón",1700,"Departamento","5,800,000 ","MXN",19.3418937,-99.2245237,157,3,3,1,27,"0","0","0","0","1","1","1","0","0","0","0","0","1","0"
28010765,"Shakespeare #35","Miguel Hidalgo",11590,"Departamento","6,150,000 ","MXN",19.4308213,-99.1774444,103,2,2,4,11,"0","1","1","0","0","1","0","0","0","0","0","0","0","0"
28643824,"STAMPA RESIDENCIAL  CARRETERA MEXICO TOLUCA #5860","Cuajimalpa de Morelos",5500,"Departamento","3,600,000 ","MXN",19.3519693,-99.3035883,54,1,1,1,3,"1","0","1","0","1","0","1","1","0","0","0","0","1","0"
28662179,"Suderman 400 - GH-1","Miguel Hidalgo",11560,"Departamento","18,000,000 ","MXN",19.430456,-99.1889121,158,2,2,1,1,"0","0","0","0","0","0","1","0","0","0","0","0","1","0"
28669216,"SUIT EN REFORMA CON AMENIDADES PARA INVERSIONISTAS","Cuauhtémoc",6600,"Departamento","2,300,000 ","MXN",19.4351203838545,-99.1514432934403,30,1,1,1,1,"0","1","0","1","1","0","0","1","0","0","0","0","1","0"
28194391,"Tiburcio Sanchez de La Barquera","Benito Juárez",3930,"Departamento","2,800,000 ","MXN",19.3654027,-99.1899456,60,2,1,5,20,"0","0","1","0","0","0","0","0","0","0","0","0","0","0"
28588547,"Tízoc","Azcapotzalco",2000,"Departamento","2,130,000 ","MXN",19.4796649,-99.1857844,50,2,1,1,1,"0","0","0","0","0","0","1","0","0","0","0","0","1","0"
28661757,"Tokio 100","Cuauhtémoc",6600,"Departamento","14,000,000 ","MXN",19.426753,-99.1618449,247,2,2,1,14,"0","0","0","0","0","1","1","0","0","0","0","0","0","0"
28691918,"Uxmal","Benito Juárez",3020,"Departamento","6,150,000 ","MXN",19.3919730315,-99.1548299789,109,3,2,1,1,"0","0","1","0","0","0","1","0","0","0","0","0","1","0"
28662410,"Vasco de Quiroga 3900","Cuajimalpa de Morelos",5320,"Departamento","9,000,000 ","MXN",19.3617203,-99.2834093,240,3,3,1,20,"0","0","0","0","1","1","0","1","0","0","0","0","1","0"
28019601,"Vasco de Quiroga 4309 #4309","Cuajimalpa de Morelos",5348,"Departamento","8,900,000 ","MXN",19.3563932,-99.2838601,175,3,4,3,10,"0","1","0","1","1","0","0","0","0","0","0","1","1","0"
28583528,"Victor Hugo","Benito Juárez",3303,"Departamento","3,950,000 ","MXN",19.3708514,-99.1501542,153,2,2,1,9,"0","0","1","0","0","0","0","0","1","0","0","0","0","0"
28685203,"Victor Hugo","Benito Juárez",3303,"Departamento","3,569,797 ","MXN",19.369945,-99.1415638,67,2,2,1,1,"0","1","0","1","0","0","1","0","0","0","0","0","1","0"
24668140,"ZARAGOZA  #838Int. 01","Venustiano Carranza",15750,"Departamento","1,831,875 ","MXN",19.4097834954258,-99.077646674469,53,2,1,5,1,"0","1","1","0","0","0","0","1","0","0","0","0","0","0"
